client,purchasing_document_num,comp_code,purchase_doc_category,purchase_doc_type,control_ind_purchasing_document,delection_ind_purchasing_document,status,created_on,name_of_person_created_object,item_num_interval,last_item_num,vendor_acct_num,language_key,payment_key_terms,cash_discount_days1,cash_discount_days2,cash_discount_days3,cash_discount_perc1,cash_discount_perc2,purchasing_org,purchasing_group,currency_key,exchange_rate,exchange_rate_fixing_ind,purchasing_document_date,validity_period_start,validity_period_end,application_closing_date,bid_submission_deadline,quotation_binding_period,warranty_date,bid_invitation_num,quotation_num,quotation_submission_date,your_ref,responsible_salesperson_vendor,vendor_telephone_num,supplying_vendor,customer_num,num_of_principal_purchase_agreement,field_not_used_abgru,complete_delivery_stipulated,goods_receipt_message_ind,supplying_plant_in_transport_order,field_not_used_lblif,incoterms_part_1,incoterms_part_2,target_value_for_header_area,collective_num,num_of_document_condition,pricing_procedure,update_group_for_statistics_update,different_invoicing_party,num_of_foreign_trade_data,our_ref,logical_system,subitems_item_num_interval,document_time_dependent_cond,release_group,release_strategy,purchasing_document_release_ind,release_status,release_not_yet_effected,tax_return_country,scheduling_agreement_documentation_ind,addr_num,sales_tax_id_country,vat_registration_num,reason_for_cancellation,additional_document_num,miscellaneous_provisions_correction,po_not_yet_complete,purchasing_document_processing_state,total_value_at_release_time,purchasing_version_num,scm_process_that_created_po,goods_receipt_reason_code,incompleteness_category,retention_ind,retention_percent,down_payment_ind,down_payment_perc,down_payment_amount_doc_currency,down_payment_due_date,process_idnt_num,part_of_contract_hierarchy,threshold_value_exchange_rate_exists,legal_contract_num,contract_name,contract_release_date,shipping_type,physical_handover_of_goods_loc,shipping_conditions,incoterms_version,incoterms_loc_1,incoterms_loc_2,external_ref_system_id,external_ref_id,internal_key_force_element,internal_version_counter,reloc_id,reloc_step_id,ship_with,card_program,payment_event,internal_generated_sequence_num,payment_by_pcard_ind,seasonal_purchase_order_document,deliver_date_header_all_items_same_date,plant_header_all_items_same_plant,firm_deal_ind,take_acct_purchase_group,take_acct_plants,take_acct_contracts,take_acct_item_categories,take_acct_fixed_date_purchases_ind,consider_budget,take_acct_allocate_table_relevance,take_acct_delivery_period,take_acct_delivery_date,otb_check_level,otb_condition_type,unique_num_of_budget,required_budget,otb_currency,otb_relevant_purchasing_doc_budget,special_release_budget,otb_special_release_reason_profile,budget_type,otb_check_status,otb_check_status_reason_ind,otb_check_type,otb_relevant_contract,otb_indicator_level_for_contracts,distributiong_using_target_value,is_quarantined
100,0003488197,1000,F,NB, , ,9,2021-01-16 06:00:00.000000,ZAS0293,10,20,0001003357,E,N120,120,0,0,0.000,0.000,1000,BH6,USD,1.00000, ,2021-01-16 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000240, ,0003037229, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009272872,ZRM000,SAP,0005005260, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,15257.97, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488202,1000,F,UB,T, ,9,2021-01-17 06:00:00.000000,ZDF0087,10,20, ,E, ,0,0,0,0.000,0.000,1000,AY6,USD,1.00000, ,2021-01-17 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , ,5008, , , ,0.00, ,1009272731,ZRM200,SAP, , , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488247,1000,F,ZUB,T, ,9,2021-01-17 06:00:00.000000,ZKP0009,10,80, ,E, ,0,0,0,0.000,0.000,1000,BH1,USD,1.00000, ,2021-01-17 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , ,5655, , , ,0.00, , , ,SAP, , , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488262,1000,F,ZPC, , ,9,2021-01-18 06:00:00.000000,ZTZ0002,10,10,0001004153,E,PCRD,0,0,0,0.000,0.000,1000,AT3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00,01-19-2021,1009273673,ZRM000,SAP,0005006525, , , ,1, , , , , , ,US, ,0001399778,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , ,VISA,AC,0000001711, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488278,1000,F,ZPC, , ,9,2021-01-18 06:00:00.000000,ZHS3028,10,10,0001001127,E,PCRD,0,0,0,0.000,0.000,1000,BO9,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,FOB,DAHLONEGA,0.00, ,1009273887,ZRM000,SAP,0005001862, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , ,VISA,AC,0000002467, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488279,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZCR0029,10,10,0001007586,E,N120,120,0,0,0.000,0.000,1000,AU4,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5003094, , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009274579,ZRM000,SAP,0005009574, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,9126.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488315,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZAB0105,10,50,0001040600,E,2060,20,60,0,2.000,0.000,1000,AV3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00,1/18/2021,1009274106,ZRM000,SAP,0005025305, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488337,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZLE0087,10,10,0001045237,E,VT45,48,0,0,0.000,0.000,1000,731,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009274119,ZRM000,SAP,0005053217, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,103201.92, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488393,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZMG0204,10,60,0001002167,E,N120,120,0,0,0.000,0.000,1000,AA3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,Origin,0.00, ,1009273718,ZRM000,SAP,0005026078, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,3805.41, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488413,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,YKC0042,10,10,0001040600,E,2060,20,60,0,2.000,0.000,1000,AU3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009273922,ZRM000,SAP,0005025305, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488438,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZDR0286,10,80,0001002167,E,N120,120,0,0,0.000,0.000,1000,AY3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,Origin,0.00, ,1009273730,ZRM000,SAP,0005026078, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488446,1000,F,ZPC, , ,9,2021-01-18 06:00:00.000000,ZEB0136,10,10,0001010247,E,PCRD,0,0,0,0.000,0.000,1000,AZ7,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,AUSTIN,0.00, ,1009273378,ZRM000,SAP,0005037290, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , ,VISA,AC,0000002383, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488463,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZSK3027,10,10,0001024167,E,VT30,33,0,0,0.000,0.000,1000,SE1,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5001039, ,0003027587, , , , , , , ,DFP,Vendor Plans Trans,0.00, ,1009273930,ZRM000,SAP,0005027162, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,5300.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488489,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZAF3016,10,10,0001034835,E,N120,120,0,0,0.000,0.000,1000,SE3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000318, ,0003062877, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009274764,ZRM000,SAP,0005005363, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,8353.80, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488498,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZDR0286,10,80,0001004251,E,VT60,63,0,0,0.000,0.000,1000,AY3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009273741,ZRM000,SAP,0005025988, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,5062.76, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488508,1000,F,ZUB,T, ,9,2021-01-18 06:00:00.000000,ZBW0169,10,80, ,E, ,0,0,0,0.000,0.000,1000,AZ3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , ,5429, , , ,0.00, , , ,SAP, , , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488552,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZML3067,10,10,0001030628,E,PACA,20,30,0,2.000,0.000,1000,BO8,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003056660, ,4430127655, , , , , ,OFC,CAG Plans Transportation,0.00,CONFIRMED,1009273955,ZRM000,SAP,0005035441, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,USA, , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488559,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZPG0073,10,10,0001037108,E,VT60,63,0,0,0.000,0.000,1000,BF3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009273486,ZRM000,SAP,0005043353, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,2800.29, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488575,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZAW3014,10,10,0001010423,E,N120,120,0,0,0.000,0.000,1000,SE2,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5003126, , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009274210,ZRM000,SAP,0005013428, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,14960.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488580,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZBW0169,10,10,0001003357,E,N120,120,0,0,0.000,0.000,1000,AZ3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000240, ,0003037229, ,4600019879, , , , , ,DFP,"FOB Dest, Frt Prepaid",0.00,CONFIRMED,1009274351,ZRM000,SAP,0005005260, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,25495.56, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"FOB origin,frt collect (OTM)", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488606,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZCO3010,10,10,0001009750,E,N120,120,0,0,0.000,0.000,1000,BC8,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009275294,ZRM000,SAP,0005010617, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,70000.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488613,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZTR0151,10,10,0001009980,E,CHEP,10,45,0,1.500,0.000,1000,AVA,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003041312, , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, , ,ZRM000,SAP,0005012895, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488628,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZRS3005,10,10,0001047258,E,VT60,63,0,0,0.000,0.000,1000,MA1,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"""FOB Dest, Frt Prepaid""",0.00, ,1009275021,ZRM000,SAP,0005055276, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488636,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZDB0563,10,30,0001040600,E,2060,20,60,0,2.000,0.000,1000,KB3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,Origin,0.00, ,1009274237,ZRM000,SAP,0005025305, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488638,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZDB0563,10,40,0001040600,E,2060,20,60,0,2.000,0.000,1000,KB3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,Origin,0.00, ,1009274241,ZRM000,SAP,0005025305, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488652,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZAC3100,10,10,0001048962,E,VT07,10,0,0,0.000,0.000,1000,CAY,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003059783, , , , , , , ,OFE,Co-Man CAG Planned,0.00, ,1009275503,ZRM000,SAP,0005057048, ,00, ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,16625.95, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488689,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZAF3016,10,10,0001007162,E,N120,120,0,0,0.000,0.000,1000,SE3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000333, , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009274823,ZRM000,SAP,0005007947, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,4410.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003488707,1000,F,NB, , ,9,2021-01-18 06:00:00.000000,ZAB0105,10,50,0001002643,E,VT60,63,0,0,0.000,0.000,1000,AV3,USD,1.00000, ,2021-01-18 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,MADISON HEIGHTS,0.00,1/19/2021,1009275511,ZRM000,SAP,0005004277, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
