client,vendor_account_number,country_key,name,name_2,name_3,name_4,city,district,po_box,po_box_postal_code,postal_code,region,sort_field,matchcode_search_term_1,matchcode_search_term_2,matchcode_search_term_3,title_anred,train_station,international_location_number_1,international_location_number_2,authorization_group,industry_key,international_location_number_check_digit,data_communication_line_num,data_medium_exchange_indicator,data_medium_exchange_instruction_key,record_created_on,object_created_by,isr_susbcriber_num,group_key,vendor_account_group,competitor,master_record_central_deletion_flag,physical_inventory_blocking_indicator,centrally_imposed_purchasing_block,language_text,vat_liability,one_time_account_indicator,alternative_payee_allowed_indicator,company_id,natural_person,function_that_will_be_blocked,birthdate_of_person_withholding_tax,last_review,vendor_qm_system,one_time_account_reference_account_group,po_box_city,plant,vendor_subrange_indicator,plant_level_indicator,factory_calendar_key,data_transfer_status,tax_jurisdiction,payment_block,standard_carrier_access_code,forwarding_agent_freight_group,transportation_zone,alternative_payee_indicator,service_agent_procedure_group,profession,shipment_details,external_manufacturer_code_name,uniform_resource_locator,representative_name,business_type,industry_type,change_authorization_status,changes_confirmation_status,last_change_confirmation_time,master_record_central_deletion_block,certification_validity_date,vendor_proof_of_delivery_relevant_indicator,master_record_account_number,carrier_confirmation_indicator,micro_company_indicator,liability_terms,business_purpose_completed_flag,industry_main_type,company_size,declaration_regimen_pis_or_cofins,currency,agency_location_code,payment_office,processor_group,subledger_acct_preprocessing_procedure,name_1_pson1,name_2_pson2,name_3_pson3,first_name,title_psotl,transportation_chain,staging_time_in_days,schedule_procedure,cross_docking_for_collective_numbering,global_dnb_code,global_dnb_name,is_quarantined,start_at,end_at
100,0001005556,US,COYNE INTRNTL ENTRPRS, , , ,CLEVELAND, ,200562,44120-9562,44108-1616,OH,166040758,COYNE INTRNTL ENTRPRS, ,CLEVELAND, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2011-07-29 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3603505100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:31.000000,""
100,0001005572,US,SALUDA SCHOOL DIST,ATTN: FOODSERVICE DIRECTOR, , ,SALUDA,SALUDA, , ,29138-8177,SC,NO TAX ID,SALUDA SCHOOL DIST,ATTN: FOODSERVICE DIRECTO,SALUDA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4108100000, , , , , , , , , , , ,NEP__Commodity Cheese, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:39.000000,""
100,0001005573,US,NORTHERN INDIANA PUBLIC SERVICE CO,DBA NIPSCO, , ,MERRILLVILLE, ,13007,46411-3007,46410-6271,IN,350552990,NORTHERN INDIANA PUBLIC S,DBA NIPSCO,MERRILLVILLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT CORE,ZKRD, , , , ,E, , , , , , ,2011-01-14 06:00:00.000000,2011-01-13 06:00:00.000000, , , , ,X,X, ,X,1508916200, , , , , , , , , , , ,Utilities/Energy, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:24.000000,""
100,0001005583,US,ATLANTIC EQUIPMENT SPECIALISTS INC, , , ,DANVILLE,MONTOUR,348,17821-0348,17821-9628,PA,232376752,ATLANTIC EQUIPMENT SPECIA, ,DANVILLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3909309000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:38.000000,""
100,0001005586,US,WHKS AND CO, , , ,MASON CITY, ,1467, ,50402-1467,IA,420943938,WHKS AND CO, ,MASON CITY, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2019-10-08 05:00:00.000000,2019-10-11 05:00:00.000000, , , , ,X,X, ,X,1603306200, , , , , , , , , , , ,EP_MROC_CAPITAL_SERVICE VEND, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:10.000000,""
100,0001005592,US,HOLLISTER & SONS, , , ,HAMLIN,WAYNE,157, ,18427,PA,232406532,HOLLISTER & SONS, ,HAMLIN, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3912789370, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:38.000000,""
100,0001005594,US,HUMBOLDT GOLF & COUNTRY CLUB, , , ,HUMBOLDT,MADISON, , ,38343-6412,TN,620244053,HUMBOLDT GOLF & COUNTRY C, ,HUMBOLDT, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4311303400, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001005601,US,REM SYSTEMS INC, , , ,PAOLI,CHESTER,436,19355-0436,19301-1601,PA,231997789,REM SYSTEMS INC, ,PAOLI, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,MALVERNE, ,X,X, ,X,3902950500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001005602,US,SCAN AMERICAN, , , ,MONROE,SNOHOMISH,5070,98046-5070,98272-2921,WA,NO TAX ID,SCAN AMERICAN, ,MONROE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,LINNWOOD, ,X,X, ,X,4806114500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:30.000000,""
100,0001005607,US,DESTINY TRANSPORTATION INC, , , ,CASTLETON ON HUDSON,RENSSELAER, , ,12033-9531,NY,222590334,DESTINY TRANSPORTATION IN, ,CASTLETON ON HUDSON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3308300000, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:34.000000,""
100,0001005622,US,INLAND OIL COMPANY INC,DBA INLAND OIL & PROPANE, , ,EPHRATA,GRANT,1170, ,98823,WA,910747811,INLAND OIL COMPANY INC,DBA INLAND OIL & PROPANE,EPHRATA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4802502200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:18.000000,""
100,0001005624,US,CHECKER LOGISTICS INC, , , ,NEENAH, ,2525,54306-2525,54956-9707,WI,391969734,CHECKER LOGISTICS INC, ,NEENAH, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,GREEN BAY, ,X,X, ,X,5013907400, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
100,0001005647,US,I PAX, , , ,CRESCENT SPRINGS,KENTON, , ,41017-1413,KY,611441774,I PAX, ,CRESCENT SPRINGS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1811717260, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001005654,US,LAKE COUNTRY FOODS INC, , , ,OCONOMOWOC,WAUKESHA, , ,53066-3555,WI,391928178,LAKE COUNTRY FOODS INC, ,OCONOMOWOC, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5013308200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:13.000000,""
100,0001005659,US,EAGLE EQUIPMENT CORP, , , ,WESTERVILLE, ,399, ,43081-2818,OH,310790919,EAGLE EQUIPMENT CORP, ,WESTERVILLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD,0060001536, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2011-06-30 05:00:00.000000, , , , ,X,X, ,X,3604927600, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:26.000000,""
100,0001005680,US,IDAHO CROP IMPROVEMENT ASSN, , , ,MERIDIAN, , , ,83642-8638,ID,820182466,IDAHO CROP IMPROVEMENT AS, ,MERIDIAN, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1300104300, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:26.000000,""
100,0001005711,US,ACTION PACKAGING SYSTEMS INC, , , ,ELLINGTON,TOLLAND, , ,06029-2628,CT,NO TAX ID,ACTION PACKAGING SYSTEMS, ,ELLINGTON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002665, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0701312500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:28.000000,""
100,0001005732,US,J F AHERN CO,DBA AHERN FIRE PROTECTION, , ,FOND DU LAC, ,1316,54936-1316,54935-5611,WI,NO TAX ID,J F AHERN CO,DBA AHERN FIRE PROTECTION,FOND DU LAC, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT CORE,ZKRD, , , , ,E, , , , , , ,2010-04-01 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5003903000, , , , , , , , , , , ,EP_MROC_Capital, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001005738,US,JENKINS EXCAVATING INC, , , ,MILAN, , , ,38358-2844,TN,201155238,JENKINS EXCAVATING INC, ,MILAN, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2012-02-16 06:00:00.000000, , , , ,X,X, ,X,4305305700, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001005749,US,D & R COMPANY, , , ,PASCO,FRANKLIN, , ,99301-6100,WA,911301301,D & R COMPANY, ,PASCO, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4802105100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:24.000000,""
100,0001005754,US,E & T PLASTIC MANUFACTURING CO INC, , , ,MOUNT LAUREL,BURLINGTON, , ,08054-1254,NJ,222507747,E & T PLASTIC MANUFACTURI, ,MOUNT LAUREL, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3100552980, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:10.000000,""
100,0001005757,US,LANGDONS TOOL & BOLT SUPPLY, , , ,TWIN FALLS, ,91, ,83301-5003,ID,820446727,LANGDONS TOOL & BOLT SUPP, ,TWIN FALLS, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1308303200, , , , , , , , , , , ,EP_MROC_MRO_MATERIAL CNTR, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:30.000000,""
100,0001005761,US,ENDURO SYSTEMS INC,DBA INTERSYSTEMS INC, , ,HOUSTON, , , ,77032,TX,741911148,ENDURO SYSTEMS INC,DBA INTERSYSTEMS INC,HOUSTON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,2012-05-01 05:00:00.000000,2012-05-10 05:00:00.000000, , , , ,X,X, ,X,4420114400, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001005769,US,CITY OF TWIN FALLS ID, , , ,TWIN FALLS, , , ,83301-6426,ID,826000270,CITY OF TWIN FALLS ID, ,TWIN FALLS, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1308303200, , , , , , , , , , , ,NEP_SGA_Gov't Tax & Garnish, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:28.000000,""
100,0001005770,US,MAVRONICOLAS ANTHONY J, , , ,NEW YORK,NEW YORK, , ,10010-7108,NY,082427689,MAVRONICOLAS ANTHONY J, ,NEW YORK, , ,0,0, ,0005,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3306120100, , , , , , , , , , , ,NEP_SGA_Legal, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001005772,US,SELAH SCHOOL DISTRICT,ATTN: FOODSERVICE DIRECTOR, , ,SELAH,YAKIMA, , ,98942-1117,WA,NO TAX ID,SELAH SCHOOL DISTRICT,ATTN: FOODSERVICE DIRECTO,SELAH, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4807706700, , , , , , , , , , , ,NEP__Commodity Cheese, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:27.000000,""
100,0001005781,US,MATSON INTEGRATED LOGISTICS, , , ,CONCORD, ,99074,60693,94520-8414,CA,943032396,MATSON INTEGRATED LOGISTI, ,CONCORD, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2012-12-28 06:00:00.000000, , ,CHICAGO, ,X,X, ,X,0501307400, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:18.000000,""
100,0001005785,US,KRONES INC, , , ,FRANKLIN, ,321801, ,53132-9107,WI,391082240,KRONES INC, ,FRANKLIN, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT CORE,ZKRD,0060000577, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2016-02-16 06:00:00.000000, , , , ,X,X, ,X,5007903300, , , ,531, , , , , , , ,EP_MROC_Capital, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001005789,US,AMERICAN COLD STORAGE-TN DIV, , , ,BOONVILLE,WARRICK,0306, ,47601-8600,IN,610992291,AMERICAN COLD STORAGE-TN, ,BOONVILLE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2010-04-01 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1517300000, , , , , , , , , , , ,NEP_Warehousing, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:27.000000,""
100,0001005808,US,LUCAS ASSOCIATES INC,DBA LUCAS GROUP, , ,ATLANTA, , , ,30326,GA,581120385,LUCAS ASSOCIATES INC,DBA LUCAS GROUP,ATLANTA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD, , , , ,E, , , , , , ,2010-09-28 05:00:00.000000,2010-09-24 05:00:00.000000, , , , ,X,X, ,X,1112100800, , , ,303, , , , , , , ,EP_SGA_Human Resource, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001005818,US,C&T CONSTRUCTION, , , ,DENISON,CRAWFORD, , ,51442-1926,IA,421496136,C&T CONSTRUCTION, ,DENISON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1604700000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:24.000000,""
100,0001005832,US,WS PACKAGING GROUP INC, , , ,ALGOMA,KEWAUNEE,2126, ,54201-1712,WI,391078061,WS PACKAGING GROUP INC, ,ALGOMA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002670, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5006100100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:31.000000,""
100,0001005844,US,AMERICAN FABRICATION INC, , , ,IDAHO FALLS,BONNEVILLE, , ,83402-5910,ID,820401974,AMERICAN FABRICATION INC, ,IDAHO FALLS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1301901300, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:08.000000,""
100,0001005847,US,IOWA WESTERN COMMUNITY COLLEGE INC,ATTN FOODSERVICE DIRECTOR, , ,COUNCIL BLFS,POTTAWATTAMIE,4C, ,51503-1057,IA,420925013,IOWA WESTERN COMMUNITY CO,ATTN FOODSERVICE DIRECTOR,COUNCIL BLFS, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1615502500, , , , , , , , , , , ,EP_SGA_Human Resource, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:39.000000,""
100,0001005848,US,INLAND ICE & FUEL INC,DBA ARTIC LAND ICE & FUEL INC, , ,YAKIMA, ,546, ,98907,WA,911180260,INLAND ICE & FUEL INC,DBA ARTIC LAND ICE & FUEL,YAKIMA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2010-04-01 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4807708500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001005869,US,KEYHOLE SECURITY INC, , , ,WENATCHEE, , , ,98801,WA,680536368,KEYHOLE SECURITY INC, ,WENATCHEE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4800708200, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:14.000000,""
100,0001005873,US,BROWN DEER SCHOOL DISTRICT,ATTN FOODSERVICE DIRECTOR, , ,BROWN DEER, , , ,53223,WI,NO TAX ID,BROWN DEER SCHOOL DISTRIC,ATTN FOODSERVICE DIRECTOR,BROWN DEER, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2021-04-23 05:00:00.000000, , , , ,X,X, ,X,5007901400, , , , , , , , , , , ,NEP__Commodity Cheese, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:33.000000,""
100,0001005874,US,TWIN CITY PALLET INC, , , ,SOUTH SAINT PAUL, , , ,55075-1134,MN,411583465,TWIN CITY PALLET INC, ,SOUTH SAINT PAUL, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2011-11-08 06:00:00.000000,2011-12-23 06:00:00.000000, , , , ,X,X, ,X,2403709900, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:35.000000,""
